,platformId,gameId,champion,queue,season,timestamp,role,lane,name,account ID
184,EUW1,5100221234,77,420,13,1613507900573,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
185,EUW1,5099822997,36,420,13,1613505569839,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
186,EUW1,5099697913,36,420,13,1613503834386,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
187,EUW1,5099555879,77,420,13,1613498215997,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
188,EUW1,5099448996,72,420,13,1613496120726,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
189,EUW1,5099196434,27,430,13,1613491739983,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
190,EUW1,5099200709,72,420,13,1613489850061,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
191,EUW1,5098975211,72,420,13,1613487760403,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
192,EUW1,5098991015,72,420,13,1613486187915,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
193,EUW1,5098780552,11,420,13,1613481427900,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
194,EUW1,5098685852,11,420,13,1613479175849,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
195,EUW1,5098712035,77,420,13,1613477357712,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
196,EUW1,5098312921,11,420,13,1613435795539,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
197,EUW1,5098229572,72,420,13,1613433910904,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
198,EUW1,5098235770,36,420,13,1613432086694,NONE,JUNGLE,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
199,EUW1,5098241582,412,420,13,1613430458710,DUO_SUPPORT,MID,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
200,EUW1,5098094498,53,420,13,1613427841092,DUO_SUPPORT,BOTTOM,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
201,EUW1,5098072245,412,420,13,1613425038354,DUO_SUPPORT,MID,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
202,EUW1,5097934924,555,420,13,1613422730549,DUO_SUPPORT,MID,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
203,EUW1,5097836369,53,420,13,1613420603836,SOLO,BOTTOM,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
204,EUW1,5097730265,412,420,13,1613418969985,DUO_SUPPORT,MID,WhiteKnight,GbOI_GQcCaRONjQMqn1ys3qdswr4aOsadHx0mN4amm4HTQ
205,EUW1,5208641908,12,420,13,1618327668863,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
206,EUW1,5208613903,412,420,13,1618325185826,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
207,EUW1,5206604170,222,1020,13,1618235284225,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
208,EUW1,5202788713,412,440,13,1618069605151,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
209,EUW1,5202813070,43,440,13,1618067659240,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
210,EUW1,5202668723,40,440,13,1618065923926,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
211,EUW1,5202458134,51,420,13,1618058247433,DUO_CARRY,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
212,EUW1,5202512658,432,440,13,1618056216700,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
213,EUW1,5202427297,117,440,13,1618053898906,SOLO,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
214,EUW1,5201297597,117,440,13,1617989843033,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
215,EUW1,5201311534,222,440,13,1617987652574,DUO_CARRY,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
216,EUW1,5200482908,117,420,13,1617972247226,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
217,EUW1,5200458190,117,420,13,1617970425159,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
218,EUW1,5199035255,268,450,13,1617890928547,SOLO,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
219,EUW1,5198750899,61,450,13,1617884112319,DUO_SUPPORT,TOP,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
220,EUW1,5197725507,117,420,13,1617826798951,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
222,EUW1,5197003705,99,450,13,1617798772917,DUO,MID,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
223,EUW1,5196016482,21,450,13,1617754407258,DUO_SUPPORT,MID,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
224,EUW1,5196092497,79,450,13,1617752770327,SOLO,TOP,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
225,EUW1,5195678225,117,420,13,1617742516535,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
226,EUW1,5195576659,432,420,13,1617739270064,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
227,EUW1,5194089062,55,450,13,1617664609113,SOLO,TOP,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
228,EUW1,5193051051,412,420,13,1617634877532,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
229,EUW1,5192816209,117,420,13,1617629936508,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
231,EUW1,5192600328,117,420,13,1617623877880,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
232,EUW1,5192247843,117,420,13,1617583175722,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
233,EUW1,5192204581,412,420,13,1617580629900,SOLO,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
235,EUW1,5191892236,236,440,13,1617569757039,DUO_CARRY,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
236,EUW1,5191722475,81,440,13,1617567292290,DUO_CARRY,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
237,EUW1,5191461671,60,420,13,1617564331216,NONE,JUNGLE,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
238,EUW1,5191304533,12,420,13,1617562360501,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
239,EUW1,5190844844,12,440,13,1617549278821,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
240,EUW1,5190797920,497,440,13,1617547269386,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
241,EUW1,5190762286,40,440,13,1617545144783,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
242,EUW1,5190146184,143,420,13,1617498170300,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
243,EUW1,5190172660,235,420,13,1617495881715,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
244,EUW1,5190088906,432,420,13,1617493766174,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
245,EUW1,5190073888,412,420,13,1617491442305,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
246,EUW1,5189630706,89,700,13,1617479151413,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
247,EUW1,5189410398,267,700,13,1617476244748,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
248,EUW1,5189380744,40,700,13,1617472884209,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
249,EUW1,5188811452,12,440,13,1617461706090,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
250,EUW1,5188754427,43,440,13,1617459381522,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
251,EUW1,5188618577,526,440,13,1617457129050,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
252,EUW1,5188663929,121,450,13,1617455432073,NONE,JUNGLE,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
253,EUW1,5188107403,110,450,13,1617413642839,DUO_SUPPORT,TOP,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
254,EUW1,5188105891,61,450,13,1617412105462,DUO_SUPPORT,TOP,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
255,EUW1,5188074708,147,450,13,1617410658864,DUO_SUPPORT,MID,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
256,EUW1,5188101920,96,450,13,1617409061676,DUO_SUPPORT,TOP,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
257,EUW1,5187978986,111,420,13,1617407252009,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
258,EUW1,5187982633,25,420,13,1617404592436,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
259,EUW1,5187946893,412,440,13,1617402722390,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
260,EUW1,5187816949,89,440,13,1617399664917,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
262,EUW1,5187658000,117,440,13,1617394913297,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
263,EUW1,5187554055,267,440,13,1617391158465,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
264,EUW1,5187245284,43,440,13,1617381456870,DUO_SUPPORT,MID,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
265,EUW1,5187039747,43,440,13,1617379362916,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
266,EUW1,5187022159,117,440,13,1617376796775,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
267,EUW1,5186765100,89,440,13,1617374423852,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
268,EUW1,5186635524,412,440,13,1617371328033,DUO_SUPPORT,MID,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
269,EUW1,5186510314,147,440,13,1617369144782,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
270,EUW1,5186474380,498,420,13,1617366612450,DUO_CARRY,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
271,EUW1,5185030566,76,440,13,1617291389602,NONE,JUNGLE,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
272,EUW1,5185002981,111,440,13,1617288416259,DUO_SUPPORT,MID,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
273,EUW1,5184831868,412,440,13,1617283106857,DUO_SUPPORT,MID,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
274,EUW1,5183138432,43,420,13,1617203541704,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
275,EUW1,5183082852,40,420,13,1617201180784,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
276,EUW1,5182988458,267,420,13,1617199204221,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
278,EUW1,5181064135,267,420,13,1617114480019,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
279,EUW1,5180948980,117,420,13,1617112785169,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
280,EUW1,5180848621,40,420,13,1617110508464,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
281,EUW1,5180809768,12,440,13,1617108151966,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
282,EUW1,5180719271,412,420,13,1617105862323,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
283,EUW1,5157967410,412,420,13,1616075645630,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
284,EUW1,5158013295,267,420,13,1616073627627,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
285,EUW1,5151590453,412,420,13,1615802693418,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
286,EUW1,5151606679,412,420,13,1615800288133,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
289,EUW1,5109697456,81,900,13,1613919335987,NONE,JUNGLE,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
292,EUW1,5109491150,412,420,13,1613909053914,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
294,EUW1,5108446219,267,420,13,1613859818193,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
295,EUW1,5108396223,40,420,13,1613857389944,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
296,EUW1,5108240145,201,420,13,1613855480271,DUO_SUPPORT,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
297,EUW1,5108232127,117,420,13,1613853271857,SOLO,BOTTOM,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
298,EUW1,5107849047,33,420,13,1613842814006,NONE,JUNGLE,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
301,EUW1,5107575100,117,420,13,1613831437155,NONE,JUNGLE,Zanzarah,cluEmtgY32dNiyCP0NOV12ss2-YJd0fEqLxpqsFtm_UIK24
305,EUW1,5092918639,61,420,13,1613227951690,SOLO,MID,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
306,EUW1,4758747478,81,420,13,1597269331269,DUO_CARRY,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
307,EUW1,4756887334,268,420,13,1597183201483,SOLO,MID,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
308,EUW1,4755051364,145,420,13,1597096028492,DUO_CARRY,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
309,EUW1,4753258611,145,420,13,1597003229298,DUO_CARRY,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
310,EUW1,4748777084,4,420,13,1596808776532,SOLO,MID,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
311,EUW1,4747402363,43,420,13,1596745373073,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
312,EUW1,4745151496,111,420,13,1596638867913,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
313,EUW1,4745085826,117,420,13,1596636494990,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
314,EUW1,4727882904,81,420,13,1595787614444,DUO_CARRY,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
315,EUW1,4727666483,99,420,13,1595785264465,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
316,EUW1,4727599073,117,420,13,1595782863710,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
317,EUW1,4726803925,117,420,13,1595732340139,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
319,EUW1,4726679045,89,420,13,1595726299844,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
320,EUW1,4719330596,117,420,13,1595378420771,DUO_SUPPORT,MID,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
321,EUW1,4719237760,432,420,13,1595376020896,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
322,EUW1,4717416728,412,420,13,1595286468438,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
323,EUW1,4717422116,111,420,13,1595284130364,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
324,EUW1,4717344392,117,420,13,1595280934654,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
325,EUW1,4717276804,117,420,13,1595278234629,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
326,EUW1,4715772495,117,420,13,1595197313315,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
327,EUW1,4715628659,117,420,13,1595195257413,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
328,EUW1,4715558349,117,420,13,1595191614133,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
329,EUW1,4715541630,111,420,13,1595189135953,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
332,EUW1,4714190186,111,420,13,1595109481108,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
333,EUW1,4712731763,497,420,13,1595028900500,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
334,EUW1,4709107462,18,420,13,1594831903450,DUO_CARRY,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
335,EUW1,4704431533,117,420,13,1594579241148,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
336,EUW1,4701045600,117,420,13,1594392147712,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
337,EUW1,4699790792,432,420,13,1594322103792,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
338,EUW1,4692492171,117,420,13,1593905562351,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
339,EUW1,4692329500,875,420,13,1593902683156,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
340,EUW1,4692344178,117,420,13,1593900539446,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
341,EUW1,4688159867,110,420,13,1593679499756,DUO_CARRY,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
342,EUW1,4687948368,81,420,13,1593645292825,DUO_CARRY,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
343,EUW1,4687963720,61,420,13,1593642711254,SOLO,MID,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
344,EUW1,4684022486,43,420,13,1593428316809,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
345,EUW1,4683780392,111,420,13,1593426467983,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
346,EUW1,4683758062,117,420,13,1593424393408,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
347,EUW1,4683813941,43,420,13,1593421753563,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
348,EUW1,4677380661,43,420,13,1593045806525,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
349,EUW1,4676852484,497,420,13,1593023389771,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
351,EUW1,4674457745,110,420,13,1592921761574,DUO_CARRY,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
353,EUW1,4672704912,117,420,13,1592785965313,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
354,EUW1,4672642852,43,420,13,1592783312584,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
356,EUW1,4672605847,43,420,13,1592779375676,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
357,EUW1,4667874966,117,420,13,1592525491005,DUO_SUPPORT,BOTTOM,MagiFelix,hoSgSXRRjdazugoZMyk4x_wePBqKgUqpzV6BHo68aWAmqjk
